Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country_Region,City,State_Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Days To Ship,Ship Days,First Order,Manufacturer,Order Priority,Gender,Holiday ID,Is Holiday,Delivery Date,Return ID,Is Returned,Shipment Status
2251,US-2022-113110,19-03-2022 00:00,23-03-2022 00:00,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,San Bernardino,California,92404,West,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,17.56,2,0.2,6.36,4 days,4,03-08-2021 00:00,GBC,High,Female,0,Weekend Holidays,26-03-2022 00:00,0,FALSE,Delayed
6656,US-2023-129126,14-12-2023 00:00,19-12-2023 00:00,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10011,East,OFF-LA-10003190,Office Supplies,Labels,Avery 474,5.76,2,0,2.82,5 days,5,11-11-2021 00:00,Avery,Medium,Male,0,Business Working Day,22-12-2023 00:00,0,FALSE,Delayed
8261,US-2024-135034,01-08-2024 00:00,03-08-2024 00:00,First Class,AT-10735,Annie Thurman,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,119.98,2,0.2,30,2 days,2,30-08-2021 00:00,Jawbone,Critical,Female,0,Business Working Day,04-08-2024 00:00,0,FALSE,Delayed
1710,US-2021-127446,25-11-2021 00:00,30-11-2021 00:00,Standard Class,MC-17590,Matt Collister,Corporate,United States,Arlington,Texas,76017,Central,OFF-LA-10000248,Office Supplies,Labels,Avery 52,7.38,2,0.2,3.46,5 days,5,20-05-2021 00:00,Avery,Medium,Male,10,National Holiday,03-12-2021 00:00,0,FALSE,Delayed
8282,US-2024-168172,06-08-2024 00:00,10-08-2024 00:00,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10011,East,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12,4,0,21.04,4 days,4,02-11-2021 00:00,Acme,High,Male,0,Business Working Day,13-08-2024 00:00,0,FALSE,Delayed
8483,US-2024-135230,01-09-2024 00:00,07-09-2024 00:00,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Seattle,Washington,98103,West,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,7.58,1,0,2.96,6 days,6,14-03-2021 00:00,Stanley,Low,Female,0,Weekend Holidays,10-09-2024 00:00,0,FALSE,Delayed
8484,US-2024-107909,01-09-2024 00:00,06-09-2024 00:00,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Redmond,Washington,98052,West,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,28.65,5,0.2,13.75,5 days,5,14-12-2021 00:00,Avery,Medium,Male,0,Weekend Holidays,09-09-2024 00:00,0,FALSE,Delayed
8398,US-2024-112956,21-08-2024 00:00,27-08-2024 00:00,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,21044,East,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",20.12,2,0,3.66,6 days,6,05-04-2021 00:00,DAX,Medium,Female,0,Business Working Day,30-08-2024 00:00,0,FALSE,Delayed
8533,US-2024-123022,03-09-2024 00:00,08-09-2024 00:00,Standard Class,SC-20050,Sample Company A,Home Office,United States,La Mesa,California,91941,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,284.97,3,0,85.5,5 days,5,18-03-2021 00:00,Kensington,Medium,Male,0,Business Working Day,11-09-2024 00:00,0,FALSE,Delayed
3231,US-2022-149713,18-09-2022 00:00,22-09-2022 00:00,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Long Beach,California,90805,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,160.72,14,0,78.82,4 days,4,31-03-2021 00:00,Pizazz,High,Female,0,Weekend Holidays,27-09-2022 00:00,0,FALSE,On Time
2252,US-2022-149993,19-03-2022 00:00,20-03-2022 00:00,First Class,GA-14725,Guy Armstrong,Consumer,United States,Lancaster,California,93534,West,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,10.9,5,0,3.6,1 day,1,11-02-2021 00:00,Stockwell,High,Male,0,Weekend Holidays,21-03-2022 00:00,0,FALSE,On Time
9324,US-2024-102925,05-11-2024 00:00,10-11-2024 00:00,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,133.2,2,0.4,3.84,5 days,5,05-11-2024 00:00,Balt,Medium,Female,0,Business Working Day,15-11-2024 00:00,0,FALSE,On Time
7986,US-2024-107132,26-06-2024 00:00,30-06-2024 00:00,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",713.88,4,0,214.16,4 days,4,06-04-2021 00:00,Hoover,High,Male,0,Business Working Day,03-07-2024 00:00,0,FALSE,Delayed
591,US-2021-159520,06-06-2021 00:00,11-06-2021 00:00,Standard Class,GT-14635,Grant Thornton,Corporate,United States,Long Beach,New York,11561,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,13.72,2,0,3.16,5 days,5,06-06-2021 00:00,Acme,Medium,Male,0,Weekend Holidays,14-06-2021 00:00,0,FALSE,Delayed
8455,US-2024-126067,28-08-2024 00:00,03-09-2024 00:00,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Seattle,Washington,98105,West,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1137.75,5,0,250.3,6 days,6,02-03-2021 00:00,Hon,Medium,Female,0,Business Working Day,06-09-2024 00:00,0,FALSE,Delayed
216,US-2021-164763,17-03-2021 00:00,21-03-2021 00:00,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,10.36,2,0,3.76,4 days,4,04-02-2021 00:00,Xerox,Medium,Male,0,Business Working Day,24-03-2021 00:00,0,FALSE,Delayed
2802,US-2022-108665,06-07-2022 00:00,10-07-2022 00:00,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,601.65,5,0,156.45,4 days,4,06-07-2022 00:00,Iceberg,High,Female,0,Business Working Day,13-07-2022 00:00,0,FALSE,Delayed
6776,US-2023-123015,26-12-2023 00:00,30-12-2023 00:00,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,New York City,New York,10024,East,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,3.57,3,0.2,1.2,4 days,4,14-05-2021 00:00,Riverside,High,Male,0,Business Working Day,02-01-2024 00:00,0,FALSE,Delayed
3855,US-2022-156328,30-11-2022 00:00,05-12-2022 00:00,Standard Class,RM-19375,Raymond Messe,Consumer,United States,Raleigh,North Carolina,27604,South,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48,3,0.2,19.98,5 days,5,11-05-2021 00:00,Avaya,Medium,Male,0,Business Working Day,08-12-2022 00:00,0,FALSE,Delayed
102,US-2021-168368,11-02-2021 00:00,15-02-2021 00:00,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",332.94,3,0,53.28,4 days,4,11-02-2021 00:00,Riverside,Medium,Male,0,Business Working Day,20-02-2021 00:00,0,FALSE,On Time
6974,US-2024-157273,30-01-2024 00:00,02-02-2024 00:00,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,604.76,4,0.2,60.48,3 days,3,07-09-2021 00:00,Mophie,High,Male,0,Business Working Day,03-02-2024 00:00,0,FALSE,Delayed
5009,US-2023-103730,12-06-2023 00:00,15-06-2023 00:00,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0,19.74,3 days,3,03-06-2021 00:00,Kingston,Critical,Male,0,Business Working Day,16-06-2023 00:00,0,FALSE,Delayed
2318,US-2022-128125,31-03-2022 00:00,05-04-2022 00:00,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Houston,Texas,77095,Central,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,55.95,3,0.6,25.74,5 days,5,08-07-2021 00:00,Others,Medium,Male,0,Business Working Day,08-04-2022 00:00,0,FALSE,Delayed
6181,US-2023-158694,10-11-2023 00:00,13-11-2023 00:00,Second Class,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,57.76,4,0,17.32,3 days,3,28-04-2021 00:00,Belkin,High,Female,33,National Holiday,18-11-2023 00:00,0,FALSE,On Time
6227,US-2023-124506,11-11-2023 00:00,17-11-2023 00:00,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Chicago,Illinois,60623,Central,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,95.96,4,0.2,18.88,6 days,6,05-06-2022 00:00,Belkin,Medium,Female,34,National Holiday,20-11-2023 00:00,0,FALSE,Delayed
1214,CA-2021-160325,24-09-2021 00:00,24-09-2021 00:00,Same Day,BP-11095,Bart Pistole,Corporate,Canada,Montreal,Quebec,H1C,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,391.98,2,0,109.76,0 days,0,07-06-2021 00:00,Panasonic,Low,Male,0,Business Working Day,24-09-2021 00:00,0,FALSE,On Time
1829,US-2021-129364,08-12-2021 00:00,13-12-2021 00:00,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,48.84,3,0.2,12.69,5 days,5,08-12-2021 00:00,Adams,Medium,Male,0,Business Working Day,16-12-2021 00:00,0,FALSE,Delayed
6004,US-2023-161746,21-10-2023 00:00,27-10-2023 00:00,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",19.96,2,0,5.6,6 days,6,08-06-2021 00:00,Eldon,Medium,Male,0,Weekend Holidays,30-10-2023 00:00,0,FALSE,Delayed
4282,US-2023-147431,02-02-2023 00:00,07-02-2023 00:00,Standard Class,AB-10105,Adrian Barton,Consumer,United States,New York City,New York,10011,East,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",117.96,2,0,5.9,5 days,5,20-12-2021 00:00,Belkin,Medium,Male,0,Business Working Day,10-02-2023 00:00,0,FALSE,Delayed
5867,US-2023-140249,27-09-2023 00:00,03-10-2023 00:00,Standard Class,SW-20455,Shaun Weien,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,1001.58,2,0.2,125.2,6 days,6,22-06-2022 00:00,Samsung,Medium,Male,0,Business Working Day,06-10-2023 00:00,0,FALSE,Delayed
592,US-2021-106229,07-06-2021 00:00,11-06-2021 00:00,Second Class,NR-18550,Nick Radford,Consumer,United States,Aurora,Illinois,60505,Central,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",430.29,3,0.5,16.89,4 days,4,07-06-2021 00:00,Bevis,High,Male,0,Business Working Day,16-06-2021 00:00,0,FALSE,On Time
2265,US-2022-159534,20-03-2022 00:00,23-03-2022 00:00,First Class,DH-13075,Dave Hallsten,Corporate,United States,New York City,New York,10035,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,40.77,3,0.2,13.77,3 days,3,21-11-2021 00:00,Wilson,High,Male,0,Weekend Holidays,24-03-2022 00:00,0,FALSE,Delayed
7987,US-2024-115364,26-06-2024 00:00,02-07-2024 00:00,Standard Class,OT-18730,Olvera Toch,Consumer,United States,San Diego,California,92105,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,83.76,12,0,1.68,6 days,6,20-04-2022 00:00,Eldon,Medium,Male,0,Business Working Day,05-07-2024 00:00,0,FALSE,Delayed
1973,US-2021-111451,26-12-2021 00:00,28-12-2021 00:00,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,5,0.7,80.35,2 days,2,15-06-2021 00:00,Ibico,Critical,Female,0,Weekend Holidays,29-12-2021 00:00,0,FALSE,Delayed
2266,US-2022-159534,20-03-2022 00:00,23-03-2022 00:00,First Class,DH-13075,Dave Hallsten,Corporate,United States,New York City,New York,10035,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",23.99,1,0,12,3 days,3,21-11-2021 00:00,Ricoh,High,Male,0,Weekend Holidays,24-03-2022 00:00,0,FALSE,Delayed
9362,US-2024-150504,06-11-2024 00:00,12-11-2024 00:00,Standard Class,HG-14845,Harry Greene,Consumer,United States,Dallas,Texas,75220,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",22.7,2,0.2,6.36,6 days,6,29-04-2021 00:00,Seth,Medium,Male,0,Business Working Day,15-11-2024 00:00,0,FALSE,Delayed
2210,US-2022-146255,07-03-2022 00:00,10-03-2022 00:00,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,95.88,3,0,39.54,3 days,3,19-07-2021 00:00,Microsoft,High,Male,0,Business Working Day,11-03-2022 00:00,0,FALSE,Delayed
2984,US-2022-126753,16-08-2022 00:00,20-08-2022 00:00,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,10.02,3,0.7,3.51,4 days,4,15-12-2021 00:00,Avery,High,Male,0,Business Working Day,23-08-2022 00:00,0,FALSE,Delayed
5067,US-2023-141397,20-06-2023 00:00,21-06-2023 00:00,First Class,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0,9.72,1 day,1,05-12-2021 00:00,Fellowes,Critical,Male,0,Business Working Day,22-06-2023 00:00,0,FALSE,On Time
5096,US-2023-118913,25-06-2023 00:00,29-06-2023 00:00,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Los Angeles,California,90049,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,60.81,3,0,17.04,4 days,4,15-03-2021 00:00,Fellowes,Medium,Male,0,Weekend Holidays,02-07-2023 00:00,0,FALSE,Delayed
5214,US-2023-157161,16-07-2023 00:00,20-07-2023 00:00,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",22.32,3,0,5.58,4 days,4,26-03-2021 00:00,Eaton,Medium,Male,0,Weekend Holidays,25-07-2023 00:00,0,FALSE,On Time
5326,US-2023-164574,29-07-2023 00:00,03-08-2023 00:00,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,704.75,5,0.2,162.1,5 days,5,04-12-2022 00:00,Fellowes,Medium,Female,0,Weekend Holidays,06-08-2023 00:00,0,FALSE,Delayed
4658,US-2023-103646,21-04-2023 00:00,26-04-2023 00:00,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",196.24,8,0.8,98.08,5 days,5,13-10-2021 00:00,Perixx,High,Female,0,Business Working Day,29-04-2023 00:00,0,FALSE,Delayed
1879,US-2021-101602,15-12-2021 00:00,18-12-2021 00:00,First Class,MC-18100,Mick Crebagga,Consumer,United States,El Paso,Texas,79907,Central,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,50.85,3,0.2,1.02,3 days,3,18-06-2021 00:00,Arkon,Medium,Male,0,Business Working Day,19-12-2021 00:00,0,FALSE,Delayed
6341,US-2023-140018,21-11-2023 00:00,26-11-2023 00:00,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",97.44,3,0.2,35.07,5 days,5,11-03-2021 00:00,Dell,Medium,Female,0,Business Working Day,29-11-2023 00:00,0,FALSE,Delayed
7278,US-2024-141677,26-03-2024 00:00,30-03-2024 00:00,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,435.84,8,0.8,122,4 days,4,10-06-2021 00:00,Belkin,Medium,Female,0,Business Working Day,02-04-2024 00:00,0,FALSE,Delayed
193,US-2021-149958,15-03-2021 00:00,19-03-2021 00:00,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",57.12,3,0.2,16.56,4 days,4,15-03-2021 00:00,Eldon,High,Male,0,Business Working Day,22-03-2021 00:00,0,FALSE,Delayed
115,US-2021-165568,15-02-2021 00:00,19-02-2021 00:00,Standard Class,BF-11020,Barry Französisch,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21.35,5,0.2,7.2,4 days,4,15-02-2021 00:00,Presstex,Medium,Male,2,National Holiday,22-02-2021 00:00,0,FALSE,Delayed
6757,US-2023-110975,25-12-2023 00:00,30-12-2023 00:00,Standard Class,DB-12970,Darren Budd,Corporate,United States,New York City,New York,10024,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",521.96,2,0.4,88.74,5 days,5,12-11-2021 00:00,Bevis,Medium,Male,36,National Holiday,02-01-2024 00:00,0,FALSE,Delayed
4130,US-2022-111780,25-12-2022 00:00,30-12-2022 00:00,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),14.34,3,0,4.5,5 days,5,13-12-2021 00:00,Griffins,High,Male,23,National Holiday,04-01-2023 00:00,0,FALSE,On Time
8508,US-2024-145037,02-09-2024 00:00,07-09-2024 00:00,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Meriden,Connecticut,6450,East,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,79.92,4,0,37.56,5 days,5,17-06-2023 00:00,Xerox,Medium,Male,42,National Holiday,12-09-2024 00:00,0,FALSE,On Time
1121,US-2021-160766,14-09-2021 00:00,14-09-2021 00:00,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,10009,East,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,68.46,7,0,31.5,0 days,0,14-09-2021 00:00,Stanley,Low,Male,0,Business Working Day,14-09-2021 00:00,0,FALSE,On Time
6972,US-2024-164329,30-01-2024 00:00,30-01-2024 00:00,Same Day,MM-17920,Michael Moore,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,103.44,2,0,3.24,0 days,0,13-01-2021 00:00,Southworth,Medium,Male,0,Business Working Day,30-01-2024 00:00,0,FALSE,On Time
8485,US-2024-107909,01-09-2024 00:00,06-09-2024 00:00,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Redmond,Washington,98052,West,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0,6.8,5 days,5,14-12-2021 00:00,Logitech,Medium,Male,0,Weekend Holidays,09-09-2024 00:00,0,FALSE,Delayed
2129,US-2022-137064,06-02-2022 00:00,13-02-2022 00:00,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070,Central,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",838.44,3,0.2,41.91,7 days,7,06-02-2022 00:00,Tennsco,Low,Female,0,Weekend Holidays,16-02-2022 00:00,0,FALSE,Delayed
1025,US-2021-109918,07-09-2021 00:00,12-09-2021 00:00,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,83.9,5,0.2,31.45,5 days,5,07-09-2021 00:00,Avery,Medium,Female,0,Business Working Day,17-09-2021 00:00,11,TRUE,On Time
9567,US-2024-111556,20-11-2024 00:00,22-11-2024 00:00,First Class,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,10035,East,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",229.96,2,0.2,20.7,2 days,2,24-03-2021 00:00,Sauder,Critical,Male,0,Business Working Day,23-11-2024 00:00,172,TRUE,Delayed
5413,US-2023-128916,18-08-2023 00:00,20-08-2023 00:00,Second Class,MA-17560,Matt Abelman,Home Office,United States,Houston,Texas,77070,Central,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,10.68,4,0.6,3.92,2 days,2,08-08-2021 00:00,OIC,Critical,Male,0,Business Working Day,25-08-2023 00:00,0,FALSE,On Time
1860,US-2021-154186,13-12-2021 00:00,15-12-2021 00:00,Second Class,RA-19285,Ralph Arnett,Consumer,United States,Houston,Texas,77070,Central,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,3.65,1,0.2,1.1,2 days,2,13-12-2021 00:00,Acme,Medium,Male,0,Business Working Day,20-12-2021 00:00,0,FALSE,On Time
1974,US-2021-111451,26-12-2021 00:00,28-12-2021 00:00,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.54,3,0.2,10.8,2 days,2,15-06-2021 00:00,Verbatim,Critical,Female,0,Weekend Holidays,29-12-2021 00:00,0,FALSE,Delayed
